FID,ddd,dist
2455,1726.282557,526.1709235
6305,1726.311381,526.1797089
1899,1726.402536,526.2074929
4625,1726.683272,526.2930614
6471,1726.817491,526.3339712
1450,1727.843878,526.6468139
1596,1727.895872,526.6626619
4120,1728.44998,526.831554
4472,1729.037009,527.0104804
4083,1729.759075,527.2305662
4014,1730.249767,527.3801291
1740,1731.932809,527.8931202
6343,1732.55265,528.0820478
4287,1732.701207,528.1273279
4238,1733.291476,528.3072417
2328,1734.322279,528.6214305
1870,1734.734703,528.7471376
1330,1734.865309,528.7869462
6261,1734.894585,528.7958695
1318,1735.038861,528.8398447
6325,1735.163355,528.8777907
2837,1735.685111,529.0368219
2190,1736.883229,529.4020082
2002,1737.371469,529.5508238
4564,1737.623724,529.627711
6495,1740.681836,530.5598235
2406,1740.72646,530.5734249
2301,1740.736697,530.5765452
2593,1741.967919,530.9518217
1712,1742.294148,531.0512562
4077,1742.468579,531.1044227
6361,1742.516943,531.1191642
2133,1742.519207,531.1198542
6391,1744.153478,531.6179801
4650,1744.186802,531.6281371
4385,1744.752547,531.8005764
1812,1744.923854,531.8527908
1389,1745.097892,531.9058374
4107,1745.590234,532.0559033
1759,1746.205705,532.2434988
4012,1747.099522,532.5159342
2520,1747.565434,532.6579442
2548,1748.624733,532.9808187
2628,1748.903904,533.0659101
2403,1749.444224,533.2305994
1662,1749.501387,533.2480226
2518,1750.628523,533.5915739
2335,1750.887159,533.6704062
118,1752.828543,534.26214
2049,1752.943334,534.2971283
2709,1754.279081,534.7042639
5073,1755.080988,534.948685
2154,1755.184821,534.9803335
3327,1755.235536,534.9957914
5387,1755.417306,535.0511948
6280,1755.920335,535.2045181
6384,1757.7482,535.7616513
1485,1757.801336,535.7778473
2377,1758.13161,535.8785146
279,1758.98465,536.1385212
4406,1759.255193,536.2209829
4206,1759.333081,536.2447231
313,1759.867591,536.4076416
2560,1760.419099,536.5757414
1723,1760.494705,536.5987861
442,1761.071297,536.7745312
3257,1761.464536,536.8943907
6269,1762.316062,537.1539358
4717,1762.318752,537.1547557
255,1762.601246,537.2408597
4702,1763.032881,537.372422
1734,1763.219204,537.4292133
4007,1763.635109,537.5559812
4445,1764.1235,537.7048428
6259,1764.31471,537.7631237
1667,1764.385384,537.7846651
4226,1764.585689,537.8457181
4307,1765.615458,538.1595917
4073,1767.070056,538.6029532
4209,1768.543972,539.0522026
4701,1768.556932,539.0561529
116,1768.575489,539.0618091
2203,1768.898664,539.1603129
2241,1770.407883,539.6203229
6422,1770.669126,539.6999495
2736,1770.790719,539.7370111
146,1770.810537,539.7430518
1756,1771.382648,539.9174311
2669,1772.490431,540.2550835
2078,1772.61227,540.2922198
6424,1772.791215,540.3467623
495,1773.459971,540.5505991
4842,1773.732411,540.6336388
1713,1773.949111,540.6996889
1798,1774.046827,540.7294728
4531,1774.258326,540.7939378
6382,1774.475965,540.8602741
6354,1775.765082,541.2531969
2147,1776.342849,541.4293005
323,1776.64528,541.5214814
2387,1777.930177,541.9131179
1939,1778.49881,542.0864372
6461,1779.291519,542.328055
4528,1779.52734,542.3999333
1387,1779.720247,542.4587314
6329,1780.174009,542.597038
5366,1780.327519,542.6438278
6314,1780.671243,542.7485949
4508,1781.007754,542.8511634
2667,1781.380107,542.9646565
6315,1781.412787,542.9746173
5163,1782.12046,543.1903162
4080,1782.262738,543.2336826
4610,1782.965205,543.4477944
4533,1783.645802,543.6552403
2369,1784.076505,543.7865188
527,1784.490722,543.9127721
1813,1784.757555,543.9941027
4438,1785.415283,544.1945782
2526,1786.119812,544.4093187
1858,1786.406786,544.4967884
4111,1787.246157,544.7526288
2179,1788.573761,545.1572825
4446,1788.624328,545.1726952
4651,1788.943782,545.2700647
4456,1789.530691,545.4489546
2138,1791.056158,545.9139168
3042,1791.165759,545.9473234
1418,1791.743092,546.1232945
4112,1792.580048,546.3783985
1489,1793.080585,546.5309625
4539,1793.182426,546.5620033
1984,1793.666863,546.7096599
2412,1793.685672,546.7153929
1977,1794.805718,547.0567829
4435,1794.961944,547.1044004
1821,1795.121172,547.1529333
3168,1795.796742,547.358847
4534,1796.026776,547.4289613
2358,1796.45416,547.5592278
4380,1796.814775,547.6691434
2489,1800.148154,548.6851572
6500,1800.47363,548.7843625
4588,1801.404141,549.0679823
2513,1801.682929,549.1529569
4683,1802.229489,549.3195482
1737,1802.429929,549.3806423
247,1802.776108,549.4861578
6330,1803.349072,549.6607973
2118,1804.595312,550.0406511
4365,1804.842601,550.1160247
4422,1804.894741,550.1319172
6472,1804.937015,550.1448021
6316,1805.181805,550.2194143
6303,1805.666694,550.3672082
2137,1807.342975,550.8781389
1835,1807.583904,550.9515739
1718,1807.731587,550.9965876
253,1807.948653,551.0627493
5105,1809.433665,551.515381
2351,1809.537487,551.547026
2323,1809.662032,551.5849875
5209,1810.020655,551.6942955
4369,1811.971712,552.2889779
4570,1813.157875,552.6505203
4417,1813.22654,552.6714494
291,1815.141858,553.2552383
2443,1815.162255,553.2614552
4071,1815.225684,553.2807884
4098,1817.877659,554.0891105
1292,1818.818004,554.3757275
4231,1819.022124,554.4379434
6342,1819.070479,554.452682
3876,1819.460198,554.5714684
4416,1819.591958,554.6116288
2228,1819.925896,554.7134132
2414,1819.980057,554.7299214
4577,1820.706737,554.9514135
4785,1821.136384,555.0823699
1785,1821.369623,555.1534612
6460,1821.611191,555.2270911
2057,1821.811437,555.2881259
6454,1822.45407,555.4840005
6486,1824.079004,555.9792804
3247,1824.561415,556.1263192
6297,1824.693066,556.1664464
2091,1825.184982,556.3163825
2424,1827.178947,556.9241429
4126,1827.404724,556.9929599
4144,1828.928369,557.4573668
2090,1829.363136,557.5898839
4619,1830.52494,557.9440018
1871,1830.585817,557.962557
2111,1831.613226,558.2757113
1809,1832.090662,558.4212338
6429,1832.179717,558.4483778
1896,1832.760796,558.6254907
4113,1832.812509,558.6412528
2441,1833.17554,558.7519047
5335,1834.518231,559.1611568
1755,1834.803404,559.2480774
2360,1835.972885,559.6045353
6446,1836.177771,559.6669846
4306,1836.294731,559.7026341
3331,1836.360613,559.7227149
4147,1836.391287,559.7320642
4141,1836.599828,559.7956275
4344,1837.143953,559.9614769
1736,1837.175928,559.9712228
2145,1837.418419,560.0451342
4152,1838.592465,560.4029832
4714,1840.929989,561.1154606
6447,1842.257923,561.520215
4491,1842.374908,561.5558721
4237,1843.213158,561.8113705
4008,1843.665468,561.9492345
6295,1843.788793,561.9868241
1309,1844.014295,562.055557
1803,1844.061828,562.0700452
2260,1844.367033,562.1630717
2005,1846.549544,562.828301
6487,1849.052581,563.5912266
2317,1850.861743,564.1426593
4432,1850.966751,564.1746657
4707,1851.420707,564.3130316
1410,1851.717339,564.4034449
4345,1851.823782,564.4358889
4779,1851.952326,564.4750689
4679,1853.214473,564.8597712
2439,1853.248271,564.870073
4337,1853.534427,564.9572934
2046,1854.113364,565.1337534
4583,1855.775814,565.6404681
2782,1856.456951,565.8480788
2457,1857.977811,566.3116369
4431,1860.801136,567.1721861
4470,1861.386987,567.3507535
4492,1861.453414,567.3710005
2549,1865.420918,568.5802958
4087,1865.454449,568.5905162
2478,1865.751797,568.6811478
1786,1866.556492,568.9264189
4341,1866.91033,569.0342687
4653,1867.157323,569.109552
2267,1868.021315,569.3728969
6312,1868.333102,569.4679296
2128,1868.420945,569.4947041
6401,1868.582767,569.5440273
6299,1868.729413,569.5887252
2339,1869.071988,569.6931419
6398,1869.214304,569.7365199
6392,1869.690054,569.8815286
4085,1869.813308,569.9190962
4394,1869.916902,569.9506718
6368,1870.333159,570.0775469
1782,1870.637784,570.1703967
6496,1870.895669,570.2489999
1774,1872.510625,570.7412384
2117,1872.570613,570.7595229
2299,1872.79425,570.8276873
4360,1873.52638,571.0508407
4466,1873.642616,571.0862695
2607,1879.163582,572.7690598
2284,1881.582188,573.506251
3354,1882.078759,573.6576056
2534,1882.109887,573.6670936
2171,1882.365579,573.7450286
4320,1883.436864,574.0715562
6498,1884.755471,574.4734677
4715,1885.571363,574.7221514
6332,1886.807531,575.0989354
4270,1887.256981,575.235928
4330,1887.377986,575.27281
4630,1888.122867,575.4998498
4551,1888.768112,575.6965207
6294,1889.108769,575.8003527
4676,1889.610796,575.9533707
4667,1889.689461,575.9773477
4386,1891.466874,576.5191031
1788,1891.563367,576.5485141
6390,1891.71334,576.5942259
6287,1892.740951,576.907442
6440,1893.246339,577.0614841
1894,1893.830162,577.2394334
6273,1894.660372,577.4924815
4194,1896.900316,578.1752164
6412,1897.955231,578.4967543
6340,1899.077082,578.8386944
3218,1899.168504,578.86656
4410,1900.033855,579.130319
4173,1900.141882,579.1632457
6423,1901.537635,579.5886712
2236,1901.599768,579.6076094
6378,1902.355596,579.8379857
6264,1902.637568,579.9239306
2140,1904.579112,580.5157133
4355,1904.838899,580.5948965
6350,1905.675691,580.8499505
4566,1906.00339,580.9498332
4546,1906.846758,581.2068918
4615,1908.112432,581.5926693
6257,1909.125636,581.9014939
4283,1910.75209,582.3972371
4118,1911.680953,582.6803545
4382,1912.018048,582.7831009
4234,1912.031418,582.7871761
6489,1912.095666,582.8067591
3424,1912.355415,582.8859305
4672,1913.94733,583.3711461
4555,1915.746534,583.9195436
2174,1917.34709,584.4073929
1951,1918.379409,584.722044
4036,1918.952024,584.896577
4267,1919.11385,584.9459016
3318,1919.677832,585.1178031
4349,1920.286408,585.3032973
6411,1920.417303,585.343194
4645,1920.611655,585.4024326
2086,1920.970375,585.5117702
4547,1922.348541,585.9318352
4076,1922.515211,585.9826364
3292,1924.319287,586.5325186
4381,1924.700504,586.6487135
2192,1925.299261,586.8312148
6388,1926.823693,587.2958618
2357,1929.274031,588.0427245
4366,1930.142594,588.3074626
6393,1933.213553,589.2434911
2213,1933.315687,589.2746215
2959,1933.710853,589.395068
4086,1934.321214,589.5811061
4304,1936.07551,590.1158153
6262,1936.273563,590.176182
2963,1936.50919,590.2480012
1948,1937.122287,590.434873
2525,1937.382783,590.5142722
4300,1937.689518,590.6077652
6385,1939.626247,591.1980802
6504,1939.859447,591.2691594
4448,1940.029361,591.3209493
4228,1940.323565,591.4106226
2278,1940.704228,591.5266488
4593,1941.407683,591.7410617
4430,1942.017585,591.92696
1763,1943.228975,592.2961915
4664,1943.247856,592.3019465
4392,1945.412522,592.9617368
6275,1948.362114,593.8607725
3362,1948.731878,593.9734763
6405,1948.862961,594.0134304
6443,1950.512292,594.5161467
1819,1952.002437,594.9703429
2034,1953.064453,595.2940453
4166,1953.731633,595.4974019
4346,1954.788477,595.8195277
6374,1955.658788,596.0847985
1862,1955.83467,596.1384073
4347,1957.026869,596.5017897
4440,1959.135158,597.1443961
4204,1959.292702,597.1924157
2551,1959.81476,597.351539
4606,1960.12814,597.4470571
2077,1961.632955,597.9057247
4140,1961.692055,597.9237385
2347,1962.062955,598.0367888
4376,1963.741686,598.548466
4371,1964.757764,598.8581665
2131,1966.154828,599.2839914
4336,1966.56764,599.4098168
2018,1966.936282,599.5221787
2452,1967.41816,599.6690551
2004,1969.133847,600.1919964
2405,1970.380549,600.5719914
2352,1970.608338,600.6414214
2941,1970.714753,600.6738567
2039,1971.3572,600.8696744
1745,1971.527714,600.9216473
4623,1971.578929,600.9372575
1884,1972.37968,601.1813265
1752,1972.674093,601.2710635
1886,1972.674238,601.2711079
4199,1972.845714,601.3233737
1801,1973.379302,601.4860114
4148,1973.513858,601.527024
2104,1973.746436,601.5979136
4176,1974.457418,601.8146209
4390,1974.803766,601.9201879
2282,1975.046991,601.9943228
1770,1975.209879,602.0439713
2295,1975.69815,602.1927962
1945,1976.620863,602.4740391
1753,1977.034324,602.600062
1761,1977.197212,602.6497103
2322,1979.322641,603.2975411
2365,1979.479001,603.3451994
2882,1979.751217,603.4281708
4479,1981.274986,603.8926156
4698,1981.657371,604.0091668
2446,1982.202571,604.1753436
1842,1982.226716,604.182703
1847,1982.488552,604.2625105
2041,1983.072368,604.4404577
5049,1983.290766,604.5070255
4308,1984.072095,604.7451744
4620,1984.541417,604.888224
4704,1985.012564,605.0318296
2042,1985.245659,605.1028769
1864,1986.081952,605.3577791
2521,1986.201431,605.3941963
4541,1986.391128,605.4520158
1868,1986.514655,605.4896668
1816,1986.899186,605.606872
4428,1987.975299,605.9348712
4188,1989.103756,606.2788248
4253,1989.598827,606.4297226
2385,1991.554997,607.0259629
2016,1991.827192,607.108928
4233,1992.539343,607.3259918
4332,2000.663515,609.8022394
4263,2001.293347,609.9942122
4666,2002.289292,610.2977763
4521,2003.451347,610.6519706
3454,2004.449857,610.9563163
3376,2004.701612,611.0330515
4494,2006.601629,611.6121766
2126,2007.263634,611.8139555
2037,2008.10457,612.0702729
4135,2008.967807,612.3333877
2481,2011.449715,613.0898731
4167,2013.378016,613.6776193
4318,2013.39881,613.6839572
2208,2013.827631,613.8146619
4674,2014.484099,614.0147534
4403,2019.909132,615.6683035
4415,2020.186453,615.752831
2566,2021.010339,616.0039512
2488,2023.463845,616.7517799
2577,2025.566165,617.3925671
4303,2026.219365,617.5916623
1919,2026.267329,617.6062819
2336,2027.407362,617.9537638
4047,2027.497428,617.981216
4236,2027.822633,618.0803385
1867,2027.835452,618.0842457
4280,2028.46307,618.2755439
4458,2029.55406,618.6080775
4064,2029.863784,618.7024813
4039,2032.170654,619.4056154
6507,2033.272347,619.7414115
1831,2035.454125,620.4064173
4149,2036.969365,620.8682625
4074,2038.044873,621.1960773
4728,2038.059759,621.2006146
2280,2040.780982,622.0300434
2559,2042.448842,622.5384071
4137,2042.624856,622.5920562
4021,2043.140577,622.749248
2402,2044.550516,623.1789971
1996,2044.836066,623.266033
2064,2044.952483,623.3015169
1795,2045.022672,623.3229105
2368,2045.803173,623.5608071
4339,2047.255185,624.0033804
4718,2049.262276,624.6151418
1815,2050.581987,625.0173897
4063,2051.805212,625.3902288
1802,2052.083209,625.474962
4250,2053.212967,625.8193125
4383,2054.418515,626.1867633
2222,2054.989369,626.3607596
4644,2055.4709,626.5075303
4575,2056.223204,626.7368327
4192,2059.971072,627.8791828
1917,2060.326565,627.9875371
4572,2061.176484,628.2465922
4627,2062.701748,628.7114928
2268,2063.970527,629.0982165
4642,2066.203915,629.7789533
1741,2067.866364,630.2856677
2142,2070.205268,630.9985658
6383,2070.662164,631.1378277
4159,2073.132595,631.8908151
4183,2073.32678,631.9500027
4514,2073.41679,631.9774375
2386,2074.071557,632.1770106
4092,2074.228691,632.224905
2491,2076.057838,632.7824291
4603,2076.322224,632.8630138
4142,2078.766441,633.6080112
1952,2078.843918,633.6316261
4363,2082.602348,634.7771957
4079,2083.237331,634.9707386
2415,2083.431983,635.0300683
4191,2083.615663,635.0860542
1922,2085.011854,635.5116131
2532,2086.233004,635.8838197
4095,2087.973781,636.4144085
4031,2091.066483,637.3570641
4452,2093.083805,637.9719439
4114,2093.11489,637.9814183
4579,2095.028532,638.5646965
4065,2095.428164,638.6865043
4281,2096.549036,639.0281462
4696,2097.592399,639.3461633
4264,2098.557352,639.6402809
4626,2098.80455,639.715627
4288,2099.027707,639.7836452
4333,2100.19977,640.1408898
1860,2100.901843,640.3548816
4186,2101.705428,640.5998146
4326,2102.165141,640.7399349
4512,2104.095543,641.3283214
4464,2107.158319,642.2618557
4609,2108.815272,642.7668948
4193,2109.969911,643.1188288
4461,2110.271391,643.2107199
4224,2111.89912,643.7068518
4536,2112.042885,643.7506713
4720,2113.396505,644.1632546
4310,2115.785604,644.891452
4223,2115.960038,644.9446195
2058,2116.067764,644.9774544
4132,2119.044678,645.884818
4519,2121.793321,646.7226041
4611,2125.001675,647.7005106
4670,2126.686763,648.2141255
2040,2128.993195,648.9171258
4044,2130.05845,649.2418157
2149,2131.400429,649.6508507
4311,2132.996905,650.1374566
4661,2133.818929,650.3880095
1746,2134.123244,650.4807649
4646,2134.300576,650.5348155
1787,2135.304416,650.840786
4324,2141.285301,652.6637598
4455,2143.762809,653.4189041
6464,2144.089881,653.5185958
4156,2144.133795,653.5319808
4045,2145.299605,653.8873197
1921,2146.094251,654.1295277
4010,2146.250938,654.1772859
4532,2146.643768,654.2970205
4591,2147.60539,654.5901228
4727,2148.097008,654.7399681
4276,2150.095931,655.3492398
4586,2151.907258,655.9013322
4617,2153.682225,656.4423422
4117,2154.042846,656.5522594
4601,2154.950774,656.828996
4286,2156.94584,657.4370922
4181,2159.006147,658.0650737
4535,2159.544629,658.2292028
4418,2166.519831,660.3552444
2537,2166.539347,660.361193
4542,2166.581251,660.3739654
5064,2167.785034,660.7408785
4054,2170.985983,661.7165275
2286,2171.276509,661.80508
4334,2174.236088,662.7071597
6474,2181.124968,664.8068904
4301,2182.1572,665.1215145
4203,2182.422134,665.2022664
2202,2186.128735,666.3320383
1991,2186.16634,666.3435006
4387,2188.073943,666.9249379
4218,2189.769765,667.4418244
4100,2194.698743,668.944177
4279,2194.955171,669.0223362
2338,2195.228041,669.1055069
4426,2204.133977,671.8200362
4450,2208.501543,673.1512703
4518,2212.576634,674.3933582
4257,2215.595259,675.3134348
4602,2229.922996,679.6805293
6250,2230.712555,679.9211866
4210,2232.027899,680.3221036
4652,2232.305252,680.4066409
4309,2239.651227,682.6456939
1830,2241.130933,683.0967085
4229,2250.757024,686.0307408
4275,2257.398869,688.0551753
4649,2260.857973,689.1095102
4367,2263.581429,689.9396195
6435,2270.800033,692.1398501
4139,2271.336089,692.3032399
4439,2272.719204,692.7248132
4678,2277.82527,694.2811423
4612,2278.823252,694.5853273
6309,2281.774437,695.4848483
4350,2287.815604,697.3261962
4713,2290.775113,698.2282546
6248,2291.994911,698.6000489
1771,2292.065597,698.621594
4131,2297.382323,700.2421321
4580,2298.128046,700.4694285
2382,2303.400181,702.0763752
4569,2307.73203,703.3967227
2408,2312.400247,704.8195952
4027,2332.223599,710.861753
4384,2336.237741,712.0852636
1931,2338.883406,712.8916621
4187,2341.690516,713.7472694
4477,2348.662129,715.8722171
4608,2349.866061,716.2391754
2554,2358.040889,718.7308629
4730,2358.27717,718.8028814
6406,2361.528486,719.7938824
4391,2371.070617,722.7023242
1848,2374.230412,723.6654296
2373,2379.319839,725.216687
4122,2380.785694,725.6634797
4258,2390.995539,728.7754403
4486,2400.911865,731.7979366
6457,2404.690326,732.9496112
6371,2414.957603,736.0790775
4590,2422.752321,738.4549075
4312,2430.291414,740.7528229
4511,2444.486988,745.0796341
4576,2450.600781,746.9431179
2425,2456.650081,748.7869446
4037,2457.36044,749.0034621
2367,2457.990881,749.1956205
4427,2461.899064,750.3868347
