FID,distance to SAS,distance to stations before,distance decreased
4065,638.6865043,1008.158933,369.4724284
4066,385.9342631,741.4639933,355.5297302
4067,258.410983,551.3205066,292.9095236
4068,182.4568868,507.2009264,324.7440396
4069,184.5974265,530.9612248,346.3637983
4070,52.05446262,414.3699603,362.3154977
4071,553.2807884,921.0497914,367.769003
4072,205.3639761,489.594247,284.2302709
4073,538.6029532,886.5375639,347.9346107
4074,621.1960773,986.8194236,365.6233463
4075,357.4918764,724.7911337,367.2992573
4076,585.9826364,951.9631012,365.9804648
4077,531.1044227,886.8875721,355.7831494
4078,339.251988,708.4241384,369.1721504
4079,634.9707386,948.6166794,313.6459408
4080,543.2336826,894.2546479,351.0209653
4081,414.4106291,771.4853227,357.0746936
4082,477.1546571,845.1678155,368.0131584
4083,527.2305662,873.0654968,345.8349306
4084,270.9342589,572.1644411,301.2301822
4085,569.9190962,937.77502,367.8559238
4086,589.5811061,660.9665349,71.38542881
4087,568.5905162,930.6742949,362.0837787
4088,113.0778264,417.4844963,304.4066699
4089,395.1267806,712.3871785,317.2603979
4090,330.7957796,590.0807479,259.2849683
4091,366.5567908,710.0491464,343.4923556
4092,632.224905,962.8285302,330.6036252
4093,444.7624131,760.0016571,315.239244
4094,448.9513526,805.5571151,356.6057625
4095,636.4144085,990.6309241,354.2165156
4096,305.6302331,664.7060091,359.075776
4097,459.5977172,812.1180848,352.5203676
4098,554.0891105,918.8928075,364.803697
4099,343.4307033,696.0995303,352.668827
4100,668.944177,806.0406596,137.0964826
4101,392.5349933,694.1876406,301.6526473
4102,400.9385157,762.5900739,361.6515582
4103,401.0869598,758.9304293,357.8434695
4104,143.6271132,504.1495632,360.52245
4105,449.8860245,793.5957957,343.7097712
4106,516.8181647,881.0492089,364.2310442
4107,532.0559033,894.2215365,362.1656332
4108,346.7378237,687.5748605,340.8370368
4109,514.7541287,844.8583481,330.1042194
4110,475.4440877,844.0762313,368.6321436
4111,544.7526288,913.2649315,368.5123027
4112,546.3783985,907.9546779,361.5762794
4113,558.6412528,926.4389508,367.797698
4114,637.9814183,1007.241405,369.2599869
4115,494.9594963,801.1562213,306.196725
4116,382.5401415,749.4082578,366.8681163
4117,656.5522594,973.4313493,316.8790899
4118,582.6803545,776.7784429,194.0980884
4119,132.6934297,499.2283874,366.5349577
4120,526.831554,874.5402061,347.7086521
4121,162.9612891,523.1452948,360.1840057
4122,725.6634797,1087.900555,362.2370751
4123,356.421331,711.7381426,355.3168116
4124,364.1596915,724.5170432,360.3573517
4125,339.6233566,693.761152,354.1377954
4126,556.9929599,908.8147122,351.8217523
4127,480.8154605,824.6544865,343.839026
4128,523.3389919,872.4275684,349.0885765
4129,514.6168042,876.345798,361.7289938
4130,433.9610385,720.6726676,286.7116291
4131,700.2421321,1051.042634,350.8005016
4132,645.884818,916.0431222,270.1583042
4133,524.2370427,850.7263275,326.4892848
4134,210.9437673,576.2032938,365.2595265
4135,612.3333877,958.7157257,346.382338
4136,343.6371183,614.9028732,271.2657549
4137,622.5920562,731.2776718,108.6856156
4138,215.3600964,577.752192,362.3920956
4139,692.3032399,963.9188775,271.6156376
4140,597.9237385,686.1858058,88.26206728
4141,559.7956275,928.3623016,368.5666741
4142,633.6080112,1003.101912,369.4939009
4143,425.0738709,766.1084489,341.034578
4144,557.4573668,919.2931998,361.835833
4145,213.0939644,576.8873507,363.7933863
4146,461.7047485,806.628286,344.9235375
4147,559.7320642,916.7187203,356.9866561
4148,601.527024,940.5367454,339.0097214
4149,620.8682625,975.7902045,354.921942
4150,236.1739991,583.2224044,347.0484053
4151,516.1236946,883.702378,367.5786834
4152,560.4029832,923.2046265,362.8016433
4153,178.5182039,523.5537682,345.0355643
4154,422.4344201,791.0580693,368.6236492
4155,472.3763967,804.8292146,332.4528179
4156,653.5319808,1022.657114,369.1251327
4157,156.751375,516.4090389,359.6576639
4158,466.1880608,797.7156578,331.527597
4159,631.8908151,1000.018609,368.1277936
4160,288.2874051,606.7622206,318.4748155
4161,435.4042063,785.5253991,350.1211928
4162,420.409714,782.6373841,362.2276701
4163,36.36279988,398.4576419,362.094842
4164,67.56888773,432.4287364,364.8598486
4165,62.65347045,427.0184592,364.3649888
4166,595.4974019,855.1794835,259.6820816
4167,613.6776193,968.2939807,354.6163614
4168,86.05662089,436.1572914,350.1006705
4169,437.602586,780.0532107,342.4506247
4170,326.2416058,580.285461,254.0438552
4171,517.041997,697.0618281,180.0198311
4172,208.4889372,496.6099225,288.1209853
4173,579.1632457,690.5738264,111.4105807
4174,209.7458068,544.9303338,335.184527
4175,367.3394078,734.7408957,367.4014879
4176,601.8146209,964.5697194,362.7550985
4177,328.367577,584.9409317,256.5733547
4178,488.1148837,765.0077826,276.8928989
4179,356.762313,723.061202,366.298889
4180,333.8491979,694.3100788,360.4608809
4181,658.0650737,999.9820323,341.9169586
4182,412.0932472,733.5258979,321.4326507
4183,631.9500027,903.0823368,271.1323341
4184,524.1805548,888.5328054,364.3522506
4185,315.9895383,599.7869405,283.7974022
4186,640.5998146,1009.212728,368.6129138
4187,713.7472694,1037.778751,324.0314821
4188,606.2788248,971.7395179,365.4606931
4189,313.6458391,673.1469016,359.5010625
4190,215.6638124,577.8720613,362.2082489
4191,635.0860542,990.5847746,355.4987204
4192,627.8791828,983.0899618,355.210779
4193,643.1188288,1012.595814,369.4769855
4194,578.1752164,931.1289596,352.9537432
4195,384.092805,698.2762626,314.1834576
4196,387.3448059,756.2860884,368.9412825
4197,203.1247026,536.2347177,333.1100151
4198,414.0438932,783.1626426,369.1187494
4199,601.3233737,852.1245826,250.8012089
4200,89.35782004,455.6766672,366.3188472
4201,357.3280065,711.0296514,353.7016449
4202,306.1280924,672.7634294,366.635337
4203,665.2022664,999.4019653,334.1996989
4204,597.1924157,963.2921585,366.0997428
4205,333.1634172,686.8059141,353.6424969
4206,536.2447231,890.921701,354.6769779
4207,759.3790231,1043.146543,283.7675194
4208,435.7162708,798.8707236,363.1544528
4209,539.0522026,903.6367378,364.5845352
4210,680.3221036,1039.732838,359.4107344
4211,312.5699667,662.5032262,349.9332595
4212,443.698204,802.6764,358.978196
4213,436.5116989,798.6346176,362.1229187
4214,491.5739992,859.9071364,368.3331372
4215,797.8969952,1142.383834,344.4868385
4216,117.7734691,483.7954929,366.0220238
4217,495.9871573,831.6488126,335.6616553
4218,667.4418244,1017.164737,349.7229123
4219,275.8270044,634.1212585,358.2942541
4220,474.2847028,843.6212173,369.3365145
4221,329.4110721,680.9209558,351.5098837
4222,247.1953663,530.3344975,283.1391312
4223,644.9446195,1014.511655,369.5670359
4224,643.7068518,742.6457465,98.93889471
4225,328.7206247,663.8369776,335.1163529
4226,537.8457181,900.1483042,362.3025861
4227,375.8838823,732.3974256,356.5135433
4228,591.4106226,956.6988907,365.2882681
4229,686.0307408,956.3241412,270.2934004
4230,155.1593521,493.5145328,338.3551807
4231,554.4379434,904.5681859,350.1302425
4232,371.4889783,727.74648,356.2575017
4233,607.3259918,671.8590969,64.53310512
4234,582.7871761,663.408911,80.62173493
4235,223.9162583,562.8786832,338.9624249
4236,618.0803385,987.6076379,369.5272994
4237,561.8113705,896.7350962,334.9237257
4238,528.3072417,819.2824798,290.9752381
4239,284.8178931,641.1228836,356.3049905
4240,245.2132996,559.8856301,314.6723305
4241,413.9845517,777.1433214,363.1587697
4242,479.3928859,802.1378898,322.7450039
4243,369.9014651,681.5097556,311.6082905
4244,521.7203648,889.33401,367.6136452
4245,404.7256273,701.2214535,296.4958262
4246,125.767213,447.7479645,321.9807515
4247,151.569194,450.8420878,299.2728938
4248,197.8008125,469.7129843,271.9121718
4249,297.9231588,566.2016613,268.2785025
4250,625.8193125,955.6552576,329.8359451
4251,764.4941808,966.3095553,201.8153745
4252,362.3844623,729.7353488,367.3508865
4253,606.4297226,960.7280833,354.2983607
4254,423.8263367,747.8142837,323.987947
4255,398.7861454,765.8203108,367.0341654
4256,331.4800118,690.4024029,358.9223911
4257,675.3134348,994.7443595,319.4309247
4258,728.7754403,1089.980721,361.2052803
4259,519.4746919,888.9335632,369.4588713
4260,351.9961087,693.5801898,341.5840811
4261,518.8494051,883.9745555,365.1251504
4262,230.7089989,582.8022763,352.0932774
4263,609.9942122,708.7924646,98.79825236
4264,639.6402809,981.9221099,342.281829
4265,514.3856897,722.6054074,208.2197177
4266,460.028454,790.596226,330.567772
4267,584.9459016,922.3068436,337.360942
4268,177.1102278,538.3299449,361.2197171
4269,762.1658143,1114.524322,352.3585075
4270,575.235928,926.5532121,351.3172841
4271,437.7843175,800.0195602,362.2352427
4272,77.92488864,443.5937554,365.6688668
4273,502.7641219,785.2771026,282.5129807
4274,263.1800005,630.904049,367.7240485
4275,688.0551753,1009.098129,321.0429538
4276,655.3492398,988.532737,333.1834972
4277,364.3849601,726.0488793,361.6639192
4278,439.1387122,752.9569857,313.8182735
4279,669.0223362,987.6223128,318.5999766
4280,618.2755439,723.6874928,105.4119489
4281,639.0281462,1005.526244,366.4980976
4282,215.9449954,567.5091929,351.5641975
4283,582.3972371,951.0390089,368.6417718
4284,243.8667476,523.464044,279.5972964
4285,442.2731093,802.5382485,360.2651392
4286,657.4370922,1025.421678,367.9845854
4287,528.1273279,889.2455628,361.1182349
4288,639.7836452,987.9312669,348.1476217
4289,403.2890294,759.7674836,356.4784542
4290,473.8710359,843.2588948,369.3878589
4291,383.5001508,728.9563507,345.4561999
4292,374.9496518,729.8200539,354.8704021
4293,750.6426811,1109.920576,359.2778952
4294,411.139146,777.8663652,366.7272192
4295,288.6117584,639.6578569,351.0460985
4296,223.188304,524.8942436,301.7059396
4297,375.5798061,684.6428289,309.0630228
4298,507.9010301,863.1909132,355.2898831
4299,433.5938671,745.9453656,312.3514985
4300,590.6077652,834.8762352,244.26847
4301,665.1215145,930.7223954,265.6008809
4302,324.7904939,691.6961048,366.9056109
4303,617.5916623,958.0530201,340.4613578
4304,590.1158153,946.8943988,356.7785835
4305,347.377876,621.5702169,274.1923409
4306,559.7026341,910.1447412,350.4421071
4307,538.1595917,894.2552279,356.0956362
4308,604.7451744,927.4585437,322.7133693
4309,682.6456939,789.0790102,106.4333163
4310,644.891452,976.94371,332.052258
4311,650.1374566,1014.946432,364.8089756
4312,740.7528229,934.9931762,194.2403533
4313,380.084702,736.8358065,356.7511045
4314,431.7951329,796.6843246,364.8891917
4315,423.5069533,782.3646585,358.8577052
4316,376.479983,743.2818315,366.8018485
4317,799.0011318,1150.870924,351.8697918
4318,613.6839572,979.226627,365.5426698
4319,467.5742557,787.9717139,320.3974582
4320,574.0715562,931.6016544,357.5300982
4321,361.8693507,704.7715625,342.9022118
4322,414.0016152,776.0540302,362.052415
4323,260.9542184,627.3669008,366.4126824
4324,652.6637598,1012.625319,359.9615588
4325,217.9625266,578.6863357,360.7238091
4326,640.7399349,790.439129,149.6991941
4327,517.8962689,805.6479614,287.7516925
4328,253.1033425,571.2590833,318.1557408
4329,411.863486,758.226131,346.362645
4330,575.27281,943.1554023,367.8825923
4331,144.7029511,478.7875152,334.0845641
4332,609.8022394,949.5738234,339.771584
4333,640.1408898,1008.932873,368.7919829
4334,662.7071597,980.4482014,317.7410417
4335,283.8733268,650.1303335,366.2570067
4336,599.4098168,953.3901602,353.9803434
4337,564.9572934,920.7634541,355.8061607
4338,498.1510906,867.3176854,369.1665948
4339,624.0033804,987.1566945,363.1533141
4340,388.2337936,755.1619053,366.9281117
4341,569.0342687,934.0416802,365.0074115
4342,137.4502444,467.7873018,330.3370574
4343,520.4551294,882.3344972,361.8793678
4344,559.9614769,925.6412889,365.679812
4345,564.4358889,748.0587363,183.6228474
4346,595.8195277,954.1081056,358.2885779
4347,596.5017897,658.5666942,62.06490454
4348,192.4539282,521.6699049,329.2159767
4349,585.3032973,938.6129779,353.3096806
4350,697.3261962,1049.087562,351.7613659
4351,350.6955572,705.627048,354.9314908
4352,291.3937007,657.7863343,366.3926336
4353,476.977161,822.3931003,345.4159393
4354,422.7459133,790.4357732,367.6898599
4355,580.5948965,932.1994364,351.6045399
4356,504.9448146,861.4410997,356.4962851
4357,198.7395261,561.2105,362.4709739
4358,298.4613132,657.1647618,358.7034486
4359,136.5560287,504.3201915,367.7641628
4360,571.0508407,758.6793598,187.6285191
4361,479.5325547,847.2546857,367.722131
4362,485.4360798,809.308183,323.8721032
4363,634.7771957,710.3850571,75.60786135
4364,204.1107584,573.4551006,369.3443422
4365,550.1160247,777.9299672,227.8139425
4366,588.3074626,931.6411546,343.333692
4367,689.9396195,1026.498582,336.5589628
4368,461.7626246,780.9297372,319.1671126
4369,552.2889779,920.8289861,368.5400082
4370,233.9677364,542.7530632,308.7853268
4371,598.8581665,964.2341422,365.3759757
4372,278.2688298,643.5088296,365.2399998
4373,441.6295156,769.071987,327.4424714
4374,474.6414654,843.8348199,369.1933545
4375,417.2792887,775.8693086,358.5900199
4376,598.548466,943.9566172,345.4081512
4377,510.4976265,878.8709572,368.3733307
4378,466.0120464,815.8216809,349.8096345
4379,206.0906202,574.2240512,368.133431
4380,547.6691434,915.5718033,367.9026599
4381,586.6487135,954.585986,367.9372725
4382,582.7831009,939.2896556,356.5065547
4383,626.1867633,973.4873344,347.3005711
4384,712.0852636,953.8133195,241.7280559
4385,531.8005764,750.3473332,218.5467568
4386,576.5191031,941.623411,365.1043079
4387,666.9249379,1024.287925,357.3629867
4388,473.7099259,843.2711481,369.5612222
4389,334.5128908,632.7511675,298.2382767
4390,601.9201879,693.800081,91.87989313
4391,722.7023242,910.6231177,187.9207935
4392,592.9617368,792.3230222,199.3612854
4393,210.9234457,576.0603609,365.1369152
4394,569.9506718,920.9774328,351.026761
4395,266.5475504,629.6530944,363.105544
4396,332.2830767,701.0220674,368.7389907
4397,197.794058,546.6287059,348.8346479
4398,261.5148968,582.9352639,321.4203671
4399,299.1712024,647.7907341,348.6195317
4400,753.2723097,1115.350958,362.0786483
4401,126.5058986,485.2091583,358.7032597
4402,810.4059541,1172.279612,361.8736579
4403,615.6683035,825.4003556,209.7320521
4404,197.3823473,561.1895206,363.8071733
4405,388.8802823,750.1284231,361.2481408
4406,536.2209829,757.1368227,220.9158398
4407,343.5814164,710.7241791,367.1427627
4408,398.3125197,697.5037055,299.1911858
4409,154.639247,458.0828209,303.4435739
4410,579.130319,681.873421,102.743102
4411,250.7543684,537.3106035,286.5562351
4412,378.9151169,741.0676942,362.1525773
4413,341.1775472,666.6314328,325.4538856
4414,31.78446146,398.054521,366.2700596
4415,615.752831,983.8153708,368.0625398
4416,554.6116288,917.290134,362.6785052
4417,552.6714494,918.2605203,365.5890709
4418,660.3552444,1009.692122,349.3368777
4419,381.1992838,687.7750339,306.5757501
4420,411.6947076,770.0357615,358.3410539
4421,435.2238403,799.1999625,363.9761222
4422,550.1319172,901.561236,351.4293188
4423,399.357892,762.1237619,362.7658699
4424,523.061527,870.5769987,347.5154717
4425,236.3422861,506.2193295,269.8770434
4426,671.8200362,1006.676833,334.8567971
4427,750.3868347,1001.159109,250.7722743
4428,605.9348712,701.316834,95.38196279
4429,389.3178133,746.5679108,357.2500975
4430,591.92696,959.8887321,367.9617721
4431,567.1721861,802.4930714,235.3208853
4432,564.1746657,916.393271,352.2186053
4433,453.8082655,783.3646488,329.5563833
4434,428.1196561,738.9529217,310.8332656
4435,547.1044004,902.1481129,355.0437125
4436,475.0479564,844.0763572,369.0284008
4437,406.3161211,764.4090523,358.0929312
4438,544.1945782,893.6943538,349.4997756
4439,692.7248132,879.5237855,186.7989723
4440,597.1443961,949.9478322,352.8034361
4441,478.313029,845.8434388,367.5304098
4442,393.8053789,653.3291449,259.523766
4443,456.0689092,773.9776915,317.9087823
4444,273.0840839,641.5772651,368.4931812
4445,537.7048428,903.0977481,365.3929053
4446,545.1726952,901.5683217,356.3956265
4447,371.4827645,733.3913458,361.9085813
4448,591.3209493,943.4793919,352.1584426
4449,107.4101061,474.4470123,367.0369062
4450,673.1512703,1033.954914,360.8036439
4451,513.7738985,866.6851376,352.9112391
4452,637.9719439,1007.324397,369.3524534
4453,366.9583318,722.9435346,355.9852028
4454,264.4106569,628.7461187,364.3354618
4455,653.4189041,1002.366543,348.947639
4456,545.4489546,771.0325688,225.5836142
4457,293.9100622,662.9384986,369.0284364
4458,618.6080775,972.0600883,353.4520108
4459,493.8487217,857.105864,363.2571423
4460,278.9474423,635.4519997,356.5045574
4461,643.2107199,990.330811,347.1200911
4462,478.7762754,812.1471182,333.3708428
4463,509.9672722,877.7943524,367.8270802
4464,642.2618557,998.0386068,355.7767511
4465,425.5088793,792.9243774,367.4154981
4466,571.0862695,923.6739408,352.5876713
4467,475.6525922,844.43342,368.7808278
4468,469.6946148,818.1386334,348.4440186
4469,275.3777048,579.1117043,303.7339995
4470,567.3507535,933.1195209,365.7687674
4471,429.8815812,787.6627171,357.7811359
4472,527.0104804,894.6563404,367.64586
4473,209.0700927,575.3567335,366.2866408
4474,427.6968847,794.0676425,366.3707578
4475,161.1191919,523.0242249,361.905033
4476,483.4663104,758.3938935,274.9275831
4477,715.8722171,871.3879959,155.5157788
4478,424.4323653,661.8971533,237.464788
4479,603.8926156,705.3260549,101.4334393
4480,433.6975216,797.7419928,364.0444712
4481,435.6741326,762.0125465,326.3384139
4482,473.9701743,843.4310041,369.4608298
4483,466.3652103,763.8164632,297.4512529
4484,375.7276612,736.5198212,360.79216
4485,262.5554922,627.958923,365.4034308
4486,731.7979366,1073.179226,341.3812891
4487,40.10794684,342.0970349,
4488,315.5751204,681.6222536,366.0471332
4489,441.2443078,791.872141,350.6278332
4490,291.713405,552.8014731,261.0880681
4491,561.5558721,926.4628697,364.9069976
4492,567.3710005,935.9636865,368.592686
4493,78.14942362,424.7541043,346.6046807
4494,611.6121766,969.1391689,357.5269923
4495,121.4554749,439.0965573,317.6410824
4496,298.8879101,665.4075297,366.5196196
4497,357.1712916,699.4594267,342.2881351
4498,113.3753938,470.1969277,356.8215339
4499,444.781229,803.949122,359.167893
4500,786.8175491,1045.001986,258.1844372
4501,351.2681707,718.4992445,367.2310738
4502,94.81059518,447.6970099,352.8864147
4503,400.6891418,719.3862354,318.6970936
4504,149.9162187,486.2670838,336.3508651
4505,426.4840181,793.4326088,366.9485907
4506,199.7894165,475.4836956,275.6942791
4507,388.7800881,756.382743,367.6026549
4508,542.8511634,854.0560401,311.2048767
4509,219.1815547,517.7506051,298.5690504
4510,146.1595737,504.7921227,358.632549
4511,745.0796341,1079.610681,334.5310471
4512,641.3283214,1005.55766,364.229339
4513,499.4535743,867.2445151,367.7909408
4514,631.9774375,973.6475918,341.6701543
4515,130.78272,417.9567498,287.1740298
4516,356.5224976,725.225072,368.7025744
4517,423.4098176,787.1402405,363.7304229
4518,674.3933582,1031.317844,356.9244858
4519,646.7226041,995.2832654,348.5606613
4520,249.0744223,565.508323,316.4339007
